,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
loss,2.5518760681152344,2.175422430038452,2.0709030628204346,1.996857762336731,1.9402700662612915,1.8905965089797974,1.8480499982833862,1.810902714729309,1.7770295143127441,1.7455475330352783,1.7174738645553589,1.6928781270980835,1.6672885417938232,1.6462476253509521,1.6262927055358887,1.6073687076568604,1.59001886844635,1.5745420455932617,1.5587090253829956,1.5454643964767456,1.5304231643676758,1.5184428691864014,1.5060961246490479,1.4938507080078125,1.4832078218460083,1.4745084047317505,1.4642140865325928,1.456092357635498,1.4469447135925293,1.437535285949707,1.4311623573303223,1.4239104986190796,1.4166008234024048,1.4109139442443848,1.403714656829834,1.3968415260314941,1.3894667625427246,1.3835242986679077,1.378515601158142,1.3743232488632202
accuracy,0.29257145524024963,0.3742331266403198,0.3989529311656952,0.4149650037288666,0.430059552192688,0.44594570994377136,0.4566144347190857,0.46848857402801514,0.47705233097076416,0.4852922558784485,0.49221885204315186,0.4998830556869507,0.5054063200950623,0.510587751865387,0.5178021788597107,0.5221560597419739,0.5253224968910217,0.5295144319534302,0.5339042544364929,0.5373585224151611,0.539481520652771,0.5450767278671265,0.5478833317756653,0.550869882106781,0.5538204312324524,0.5564111471176147,0.5592537522315979,0.5608909130096436,0.5637515187263489,0.5661083459854126,0.5690048933029175,0.5708400011062622,0.5711998343467712,0.5731068849563599,0.5748340487480164,0.5767950415611267,0.5792058706283569,0.5805371999740601,0.5807710886001587,0.5828940272331238
