,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
loss,2.5836198329925537,2.05855393409729,1.8415151834487915,1.6868239641189575,1.5714681148529053,1.4770315885543823,1.3927959203720093,1.3220789432525635,1.2575464248657227,1.1996947526931763,1.1457933187484741,1.094935417175293,1.0512497425079346,1.0129280090332031,0.9794164299964905,0.9469457268714905,0.9200827479362488,0.8984419703483582,0.8791406750679016,0.8597074747085571,0.8456166386604309,0.8303892016410828,0.8205792307853699,0.8106496334075928,0.8003270626068115,0.7918655276298523,0.7839677929878235,0.77565997838974,0.7685974836349487,0.7634884119033813,0.7588137984275818,0.7513777017593384,0.7471463680267334,0.7441053986549377,0.739619255065918,0.734307050704956,0.7321571111679077,0.728177547454834,0.7253391742706299,0.7206681370735168
accuracy,0.2783764898777008,0.4029109477996826,0.4546174108982086,0.49421584606170654,0.5209506750106812,0.5459762811660767,0.5662702918052673,0.5853947997093201,0.6014248728752136,0.616123616695404,0.6306964159011841,0.6431102752685547,0.6550564169883728,0.665041446685791,0.6742169260978699,0.6821510195732117,0.6898152232170105,0.6962560415267944,0.7006818652153015,0.7058812975883484,0.7082021236419678,0.7136894464492798,0.7152906656265259,0.7160282731056213,0.7190148234367371,0.7226669788360596,0.7245380878448486,0.7245380878448486,0.7268949151039124,0.7263731956481934,0.7282082438468933,0.72916179895401,0.7302232980728149,0.7308529615402222,0.7310328483581543,0.7316445708274841,0.732256293296814,0.7320044040679932,0.7313027381896973,0.7338934540748596
