,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
loss,2.9611785411834717,2.5316405296325684,2.341958522796631,2.2348873615264893,2.1613311767578125,2.1095635890960693,2.062915325164795,2.023813486099243,1.9876445531845093,1.9509789943695068,1.9192326068878174,1.8881983757019043,1.8584879636764526,1.8280786275863647,1.8015235662460327,1.7746855020523071,1.746236801147461,1.7214452028274536,1.697548747062683,1.6712627410888672,1.6472619771957397,1.6228361129760742,1.5985525846481323,1.5740351676940918,1.5511503219604492,1.5310204029083252,1.5055229663848877,1.4849337339401245,1.4722623825073242,1.4448561668395996,1.4253853559494019,1.4081395864486694,1.3849053382873535,1.3704286813735962,1.3487155437469482,1.3323088884353638,1.3138262033462524,1.2971519231796265,1.279959797859192,1.2632602453231812
accuracy,0.19869257509708405,0.2899724245071411,0.3368118107318878,0.36439967155456543,0.380292683839798,0.3901883065700531,0.4021230638027191,0.40674102306365967,0.4189756512641907,0.42851144075393677,0.43258965015411377,0.4400264024734497,0.44584381580352783,0.45681899785995483,0.4632361829280853,0.4688737094402313,0.4840470254421234,0.48536643385887146,0.49400264024734497,0.5023989677429199,0.507856547832489,0.514693558216095,0.5228499174118042,0.528247594833374,0.5376034379005432,0.5453400611877441,0.5505577325820923,0.5581744313240051,0.5594338774681091,0.5681300163269043,0.5699292421340942,0.5795849561691284,0.5853424668312073,0.5902003049850464,0.5931389927864075,0.6012354493141174,0.6051937341690063,0.6105913519859314,0.6158690452575684,0.6225261092185974
