,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
loss,2.903642177581787,2.471813201904297,2.2525932788848877,2.119213819503784,2.0232770442962646,1.9431955814361572,1.8734381198883057,1.804372787475586,1.7462292909622192,1.692320466041565,1.632415771484375,1.5801905393600464,1.5293225049972534,1.4836750030517578,1.437575101852417,1.392395257949829,1.3487520217895508,1.3148845434188843,1.2677768468856812,1.226006031036377,1.1924742460250854,1.1582586765289307,1.1151158809661865,1.0867390632629395,1.0498323440551758,1.0168765783309937,0.9910452961921692,0.9555731415748596,0.9317609667778015,0.8970325589179993,0.8709079027175903,0.8419250845909119,0.8278577923774719,0.7975954413414001,0.7819938659667969,0.7540807127952576,0.7325448393821716,0.7180150747299194,0.6966654658317566,0.674332320690155
accuracy,0.20672903954982758,0.30100756883621216,0.3555835485458374,0.38994842767715454,0.4102194905281067,0.4291711747646332,0.44710326194763184,0.4694734215736389,0.4848266839981079,0.4944824278354645,0.510975182056427,0.5247091054916382,0.5406621098518372,0.5527167916297913,0.5645915865898132,0.5794650316238403,0.5907400846481323,0.5950582027435303,0.6123305559158325,0.6229459047317505,0.6344008445739746,0.6437567472457886,0.6567110419273376,0.6628283262252808,0.6740434169769287,0.6840590238571167,0.6902962923049927,0.7007316946983337,0.7083483338356018,0.7193834781646729,0.7291591763496399,0.736895740032196,0.739054799079895,0.7511095404624939,0.750569760799408,0.764123797416687,0.7661029100418091,0.768561840057373,0.7784574627876282,0.784874677658081
