,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
loss,1.809530258178711,1.734418272972107,1.6988208293914795,1.6799942255020142,1.6607661247253418,1.64535391330719,1.6310919523239136,1.6164900064468384,1.6045875549316406,1.5896801948547363,1.5822378396987915,1.5636488199234009,1.5578866004943848,1.551635980606079,1.5385164022445679,1.5292719602584839,1.5180109739303589,1.5091837644577026,1.5016870498657227,1.491887092590332,1.484247088432312,1.4755645990371704,1.4630451202392578,1.4559098482131958,1.4496458768844604
accuracy,0.2983837425708771,0.32158997654914856,0.33489346504211426,0.3417758047580719,0.34763211011886597,0.35238170623779297,0.3573157787322998,0.3608318865299225,0.3652356266975403,0.3703887164592743,0.37151849269866943,0.3782855272293091,0.3801761567592621,0.3812713325023651,0.38605552911758423,0.39083972573280334,0.3931683897972107,0.39784884452819824,0.3984713554382324,0.4036475121974945,0.40489256381988525,0.40852394700050354,0.4123973846435547,0.4157290458679199,0.41850733757019043
val_loss,1.7592796087265015,1.6877511739730835,1.6738190650939941,1.660669207572937,1.6570643186569214,1.6681532859802246,1.6237531900405884,1.6019890308380127,1.6102941036224365,1.5939302444458008,1.5907537937164307,1.571098804473877,1.6115870475769043,1.5666192770004272,1.580085277557373,1.5590004920959473,1.5633714199066162,1.5478324890136719,1.5376147031784058,1.5516271591186523,1.5486619472503662,1.5339288711547852,1.5755654573440552,1.5695194005966187,1.5410386323928833
val_accuracy,0.3314770758152008,0.33987584710121155,0.3529304265975952,0.35475626587867737,0.35776886343955994,0.35694724321365356,0.35557785630226135,0.3708234429359436,0.3696366548538208,0.3727405369281769,0.3795873522758484,0.3851560950279236,0.37365347146987915,0.3811393082141876,0.37474894523620605,0.3787657618522644,0.388899028301239,0.3865254819393158,0.3867080509662628,0.3844257891178131,0.38689061999320984,0.39264196157455444,0.3850648105144501,0.37931349873542786,0.39492422342300415
