,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
loss,1.7545995712280273,1.6003761291503906,1.525397777557373,1.4715096950531006,1.4339600801467896,1.3964263200759888,1.3683874607086182,1.3488860130310059,1.3272675275802612,1.3030726909637451,1.2873191833496094,1.2648850679397583,1.2462409734725952,1.2244585752487183,1.2016127109527588
accuracy,0.32393017411231995,0.37037721276283264,0.3921423852443695,0.40732499957084656,0.4196140468120575,0.43035829067230225,0.4412524104118347,0.4455409049987793,0.45184680819511414,0.46057364344596863,0.4665106534957886,0.4764825105667114,0.48184311389923096,0.49300238490104675,0.5031356811523438
val_loss,1.6641769409179688,1.5503441095352173,1.5053068399429321,1.4525185823440552,1.4319279193878174,1.415826439857483,1.4217162132263184,1.4148311614990234,1.3957566022872925,1.3898364305496216,1.3740445375442505,1.3874274492263794,1.3880767822265625,1.4072569608688354,1.4211935997009277
val_accuracy,0.35795143246650696,0.39145517349243164,0.40259265899658203,0.41500821709632874,0.4199379086494446,0.4246850609779358,0.4212159812450409,0.42505019903182983,0.4324447810649872,0.4350009262561798,0.4360964000225067,0.43107539415359497,0.43673545122146606,0.43189701437950134,0.4350922107696533
