,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
loss,1.7240662574768066,1.5253546237945557,1.4390594959259033,1.3702950477600098,1.3212343454360962,1.2765086889266968,1.2434734106063843,1.2152652740478516,1.182410717010498,1.1553596258163452,1.1234498023986816,1.0946166515350342,1.064932107925415,1.0350333452224731,1.0005826950073242
accuracy,0.3238956034183502,0.4126394987106323,0.447062611579895,0.4735659062862396,0.49217236042022705,0.5097182393074036,0.524681806564331,0.5319445729255676,0.5465277433395386,0.5562344193458557,0.569607138633728,0.5830028653144836,0.5926519632339478,0.6064396500587463,0.619962215423584
val_loss,1.5855172872543335,1.469642162322998,1.4400824308395386,1.3834784030914307,1.3663723468780518,1.3653807640075684,1.3294005393981934,1.328883171081543,1.3331741094589233,1.3066984415054321,1.3573819398880005,1.337066411972046,1.3548681735992432,1.361434817314148,1.3999732732772827
val_accuracy,0.3854299783706665,0.4381960928440094,0.4450429081916809,0.4640313982963562,0.47115209698677063,0.4743472635746002,0.48950156569480896,0.4942486882209778,0.49242284893989563,0.5022822618484497,0.49844804406166077,0.5034690499305725,0.5007303357124329,0.4957093298435211,0.48941025137901306
