,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
loss,3.809755325317383,3.8046677112579346,3.8038880825042725,3.80379056930542,3.804020643234253,3.80361008644104,3.803447961807251,3.803555488586426,3.803516387939453,3.80350661277771,3.8036553859710693,3.8038768768310547,3.8031628131866455,3.803941488265991,3.8033299446105957,3.803532838821411,3.80381178855896,3.8033196926116943,3.802985906600952,3.803720474243164,3.803475856781006,3.8033859729766846,3.803678512573242,3.803582191467285,3.8038737773895264,3.8032310009002686,3.8041038513183594,3.8038251399993896,3.803654909133911,3.803467273712158,3.8034827709198,3.8035552501678467,3.803206205368042,3.8034539222717285,3.803982734680176,3.8036770820617676,3.8032281398773193,3.803680658340454,3.8036277294158936,3.8037374019622803,3.803847312927246,3.80378794670105,3.8038105964660645,3.8036108016967773,3.8034377098083496,3.803520917892456,3.803863286972046,3.803372621536255,3.803865432739258,3.803532838821411,3.8034684658050537,3.8033041954040527,3.803879737854004,3.8034636974334717,3.804051399230957,3.80365252494812,3.803388833999634,3.8034770488739014,3.803793430328369,3.8036630153656006,3.8036787509918213,3.8038127422332764,3.803706169128418,3.8036208152770996,3.8035495281219482,3.80363130569458,3.8034191131591797,3.803529739379883,3.8039302825927734,3.8041439056396484,3.803278923034668,3.8037307262420654,3.803680181503296,3.803675889968872,3.8034863471984863,3.8036673069000244,3.803636312484741,3.8033506870269775,3.803454637527466,3.8031177520751953,3.803633451461792,3.80352520942688,3.8031628131866455,3.803504467010498,3.803730010986328,3.8036441802978516,3.8037378787994385,3.8035953044891357,3.8032114505767822,3.803744077682495,3.803532838821411,3.8038156032562256,3.803567409515381,3.8032829761505127,3.803607702255249,3.803563117980957,3.8034439086914062,3.8033390045166016,3.8040003776550293,3.803593158721924
race_loss,1.9348891973495483,1.934068202972412,1.9338066577911377,1.933483362197876,1.933785080909729,1.9336562156677246,1.9335769414901733,1.9335930347442627,1.9335490465164185,1.933570384979248,1.933602213859558,1.9337154626846313,1.9332947731018066,1.9337844848632812,1.9335744380950928,1.9335298538208008,1.9336661100387573,1.933596134185791,1.9332056045532227,1.9336169958114624,1.933627963066101,1.9335613250732422,1.933617353439331,1.9336752891540527,1.9338418245315552,1.9332906007766724,1.9337103366851807,1.933634638786316,1.9336278438568115,1.9334298372268677,1.9333547353744507,1.9333388805389404,1.9334359169006348,1.933607816696167,1.9338006973266602,1.933647632598877,1.9333347082138062,1.9335979223251343,1.9336528778076172,1.933551549911499,1.9336764812469482,1.9337862730026245,1.933616280555725,1.9334907531738281,1.933568000793457,1.9334478378295898,1.933692455291748,1.9335155487060547,1.9336888790130615,1.933361530303955,1.9335905313491821,1.9333858489990234,1.9335898160934448,1.933396339416504,1.9338133335113525,1.933429479598999,1.9335334300994873,1.9335993528366089,1.9336360692977905,1.9336830377578735,1.9336436986923218,1.933617115020752,1.9335510730743408,1.9336012601852417,1.93349289894104,1.9335883855819702,1.9334406852722168,1.9334763288497925,1.9338711500167847,1.9337308406829834,1.9334527254104614,1.9336488246917725,1.9335018396377563,1.933529257774353,1.9335083961486816,1.9336190223693848,1.9336650371551514,1.933453917503357,1.9335044622421265,1.9334932565689087,1.9335850477218628,1.9334746599197388,1.9333099126815796,1.93339204788208,1.9337527751922607,1.933477759361267,1.9336289167404175,1.9337953329086304,1.9335401058197021,1.9335846900939941,1.9334701299667358,1.9336861371994019,1.933455467224121,1.9334566593170166,1.9336121082305908,1.933701992034912,1.9333367347717285,1.933477759361267,1.9338643550872803,1.9335846900939941
age_loss,1.8748682737350464,1.8706021308898926,1.8700801134109497,1.8703042268753052,1.870234727859497,1.8699569702148438,1.8698713779449463,1.8699640035629272,1.8699637651443481,1.8699373006820679,1.8700506687164307,1.8701608180999756,1.8698678016662598,1.8701597452163696,1.8697559833526611,1.8700059652328491,1.8701475858688354,1.8697268962860107,1.8697806596755981,1.870102882385254,1.8698495626449585,1.8698248863220215,1.8700637817382812,1.8699061870574951,1.870029330253601,1.8699394464492798,1.8703957796096802,1.8701895475387573,1.8700271844863892,1.8700377941131592,1.8701261281967163,1.8702195882797241,1.8697701692581177,1.8698437213897705,1.8701786994934082,1.8700281381607056,1.8698937892913818,1.8700834512710571,1.86997389793396,1.8701850175857544,1.8701709508895874,1.8700048923492432,1.8701958656311035,1.870123028755188,1.8698680400848389,1.8700743913650513,1.8701722621917725,1.8698558807373047,1.8701789379119873,1.8701705932617188,1.8698762655258179,1.869917869567871,1.8702898025512695,1.8700670003890991,1.870241403579712,1.8702242374420166,1.869857668876648,1.8698816299438477,1.8701579570770264,1.869982361793518,1.870033860206604,1.8701962232589722,1.8701554536819458,1.8700201511383057,1.8700605630874634,1.8700411319732666,1.8699781894683838,1.8700554370880127,1.8700599670410156,1.8704088926315308,1.8698227405548096,1.870082139968872,1.8701772689819336,1.870145559310913,1.8699833154678345,1.8700472116470337,1.8699688911437988,1.8698970079421997,1.8699499368667603,1.8696248531341553,1.8700515031814575,1.8700499534606934,1.8698537349700928,1.8701131343841553,1.8699778318405151,1.8701666593551636,1.8701070547103882,1.8698025941848755,1.8696712255477905,1.8701618909835815,1.8700613975524902,1.870127558708191,1.870113492012024,1.8698248863220215,1.8699957132339478,1.8698593378067017,1.8701092004776,1.8698618412017822,1.8701329231262207,1.8700059652328491
race_accuracy,0.1884741336107254,0.18999585509300232,0.1901918351650238,0.19052614271640778,0.19026099145412445,0.19016876816749573,0.18906207382678986,0.19052614271640778,0.19000737369060516,0.1896154135465622,0.19052614271640778,0.19052614271640778,0.19052614271640778,0.19052614271640778,0.1899036318063736,0.19016876816749573,0.18956930935382843,0.18985751271247864,0.18966153264045715,0.19012266397476196,0.1900189071893692,0.19052614271640778,0.19023793935775757,0.190076544880867,0.19052614271640778,0.19026099145412445,0.19052614271640778,0.1903647482395172,0.18903900682926178,0.18952319025993347,0.19012266397476196,0.19008807837963104,0.19052614271640778,0.18994973599910736,0.1897076517343521,0.19052614271640778,0.190076544880867,0.19052614271640778,0.19052614271640778,0.19012266397476196,0.18977680802345276,0.18952319025993347,0.19012266397476196,0.1901918351650238,0.18958084285259247,0.18986904621124268,0.19011113047599792,0.19052614271640778,0.18952319025993347,0.18999585509300232,0.19052614271640778,0.18974223732948303,0.19052614271640778,0.18981139361858368,0.19028405845165253,0.18994973599910736,0.19052614271640778,0.19008807837963104,0.1903647482395172,0.1899036318063736,0.19000737369060516,0.18914276361465454,0.19011113047599792,0.19052614271640778,0.19012266397476196,0.19018030166625977,0.1899036318063736,0.18948860466480255,0.19003044068813324,0.19052614271640778,0.19052614271640778,0.19052614271640778,0.19052614271640778,0.18975375592708588,0.19052614271640778,0.19052614271640778,0.1900189071893692,0.19052614271640778,0.19052614271640778,0.19052614271640778,0.18988056480884552,0.19052614271640778,0.19035322964191437,0.19052614271640778,0.19039933383464813,0.18988056480884552,0.19052614271640778,0.19052614271640778,0.19052614271640778,0.18986904621124268,0.19012266397476196,0.19008807837963104,0.19052614271640778,0.19034169614315033,0.19052614271640778,0.18977680802345276,0.19052614271640778,0.19052614271640778,0.1899036318063736,0.19052614271640778
age_accuracy,0.29280412197113037,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.2947523891925812,0.295098215341568,0.295098215341568,0.2945333421230316,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.29429125785827637,0.295098215341568,0.295098215341568,0.2944641709327698,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.29439499974250793,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.2946716845035553,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.2946370840072632,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568,0.2944757044315338,0.295098215341568,0.295098215341568,0.295098215341568,0.295098215341568
val_loss,3.7995362281799316,3.8049471378326416,3.8003833293914795,3.80085825920105,3.8042798042297363,3.803436517715454,3.800899028778076,3.8041481971740723,3.7998316287994385,3.7999720573425293,3.802089214324951,3.8037235736846924,3.8019919395446777,3.799027442932129,3.8012237548828125,3.802354574203491,3.7997186183929443,3.803201198577881,3.805281162261963,3.801565408706665,3.8040974140167236,3.8011186122894287,3.8028817176818848,3.803056478500366,3.7996339797973633,3.800551176071167,3.8021011352539062,3.8039333820343018,3.8030667304992676,3.7991907596588135,3.8030810356140137,3.800510883331299,3.799794912338257,3.8059613704681396,3.8081910610198975,3.799140214920044,3.802809238433838,3.8010191917419434,3.8006200790405273,3.80088472366333,3.798916816711426,3.799268960952759,3.799809455871582,3.8020310401916504,3.8018085956573486,3.802734613418579,3.7997920513153076,3.804091691970825,3.802307605743408,3.804412603378296,3.800443172454834,3.8086788654327393,3.8023061752319336,3.8013575077056885,3.7994437217712402,3.802263021469116,3.8024394512176514,3.800199508666992,3.7999818325042725,3.8014984130859375,3.799546718597412,3.8011813163757324,3.804121255874634,3.7996318340301514,3.799489974975586,3.798879384994507,3.801525831222534,3.801732301712036,3.8001317977905273,3.8012595176696777,3.8020989894866943,3.8019237518310547,3.8002560138702393,3.801534652709961,3.802717924118042,3.802415609359741,3.8021230697631836,3.8023502826690674,3.802121639251709,3.8006582260131836,3.7993199825286865,3.8008885383605957,3.7999963760375977,3.8016796112060547,3.80212664604187,3.8005783557891846,3.8003854751586914,3.803300619125366,3.798736572265625,3.8000590801239014,3.800686836242676,3.8005447387695312,3.800821304321289,3.8045904636383057,3.8014867305755615,3.8004322052001953,3.8049182891845703,3.8026766777038574,3.8024752140045166,3.799673318862915
val_race_loss,1.9349488019943237,1.9358925819396973,1.9350180625915527,1.934783935546875,1.9357677698135376,1.936392903327942,1.9361343383789062,1.9382963180541992,1.9344786405563354,1.935473084449768,1.9365900754928589,1.935039758682251,1.9357738494873047,1.934780478477478,1.9362144470214844,1.9371150732040405,1.9356608390808105,1.9364266395568848,1.9397474527359009,1.9362047910690308,1.9363820552825928,1.9346407651901245,1.9355692863464355,1.9350478649139404,1.9351617097854614,1.9357914924621582,1.9361122846603394,1.9358185529708862,1.9373878240585327,1.9350230693817139,1.9352483749389648,1.934471845626831,1.9350266456604004,1.938952088356018,1.9389420747756958,1.9346047639846802,1.9361611604690552,1.936867594718933,1.9346801042556763,1.9360219240188599,1.9343317747116089,1.935361385345459,1.9342738389968872,1.9362258911132812,1.9351608753204346,1.9352171421051025,1.9354307651519775,1.934394121170044,1.937544345855713,1.9394118785858154,1.9356718063354492,1.93748140335083,1.9370306730270386,1.9362778663635254,1.9348220825195312,1.934731364250183,1.9373470544815063,1.936045527458191,1.9354331493377686,1.9353384971618652,1.9350357055664062,1.9349479675292969,1.938270092010498,1.9356040954589844,1.935101866722107,1.9347329139709473,1.9362748861312866,1.9347741603851318,1.9350475072860718,1.9359052181243896,1.9360712766647339,1.9346493482589722,1.9359296560287476,1.9373081922531128,1.9373058080673218,1.9370231628417969,1.9368277788162231,1.9356486797332764,1.9363595247268677,1.934445858001709,1.934489130973816,1.9343940019607544,1.935682773590088,1.9374682903289795,1.936061978340149,1.9350895881652832,1.935929298400879,1.9378057718276978,1.9346178770065308,1.9352418184280396,1.9355944395065308,1.934515357017517,1.9362902641296387,1.9379162788391113,1.9364242553710938,1.9350299835205078,1.9375337362289429,1.9350191354751587,1.93440842628479,1.935284972190857
val_age_loss,1.8645873069763184,1.8690539598464966,1.865364670753479,1.866074562072754,1.8685115575790405,1.8670426607131958,1.864763617515564,1.8658511638641357,1.8653523921966553,1.8644994497299194,1.865499496459961,1.86868417263031,1.8662166595458984,1.8642477989196777,1.8650091886520386,1.8652395009994507,1.8640575408935547,1.866774559020996,1.8655335903167725,1.8653603792190552,1.8677144050598145,1.866477370262146,1.8673127889633179,1.8680082559585571,1.8644726276397705,1.8647606372833252,1.8659878969192505,1.8681155443191528,1.8656789064407349,1.8641685247421265,1.8678336143493652,1.8660392761230469,1.864768147468567,1.8670095205307007,1.869248628616333,1.864534854888916,1.8666479587554932,1.8641510009765625,1.8659396171569824,1.864862084388733,1.8645858764648438,1.8639075756072998,1.8655364513397217,1.8658051490783691,1.86664879322052,1.8675177097320557,1.8643624782562256,1.8696976900100708,1.8647634983062744,1.8650002479553223,1.8647710084915161,1.87119722366333,1.8652764558792114,1.865080714225769,1.8646214008331299,1.867531657218933,1.8650931119918823,1.8641530275344849,1.864548921585083,1.866161584854126,1.8645095825195312,1.8662337064743042,1.8658515214920044,1.8640278577804565,1.8643884658813477,1.8641469478607178,1.865251898765564,1.8669590950012207,1.8650846481323242,1.8653548955917358,1.8660279512405396,1.8672738075256348,1.8643271923065186,1.8642280101776123,1.8654131889343262,1.8653918504714966,1.8652962446212769,1.866701602935791,1.8657621145248413,1.8662123680114746,1.8648301362991333,1.8664953708648682,1.8643125295639038,1.8642107248306274,1.8660640716552734,1.865488052368164,1.864456295967102,1.865495204925537,1.864118218421936,1.8648160696029663,1.8650929927825928,1.8660296201705933,1.8645312786102295,1.8666749000549316,1.8650627136230469,1.8654016256332397,1.867384910583496,1.8676578998565674,1.8680672645568848,1.864388346672058
val_race_accuracy,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884,0.19034142792224884
val_age_accuracy,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016,0.3012598156929016
