,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
loss,1.8017802238464355,1.6430331468582153,1.5728811025619507,1.519091010093689,1.475807547569275,1.4390103816986084,1.4064078330993652,1.3791134357452393,1.3516910076141357,1.3278703689575195,1.3019211292266846,1.2764643430709839,1.2523393630981445,1.2315884828567505,1.2043453454971313
accuracy,0.3098081648349762,0.35996726155281067,0.38279303908348083,0.3974338173866272,0.4128931164741516,0.42355668544769287,0.4350617825984955,0.44412294030189514,0.4543830156326294,0.4627755284309387,0.47373881936073303,0.4839527904987335,0.49463939666748047,0.5042077898979187,0.5136032700538635
val_loss,1.6856346130371094,1.5999139547348022,1.5537627935409546,1.5121266841888428,1.5109068155288696,1.4739580154418945,1.4410815238952637,1.4323949813842773,1.4353140592575073,1.4356294870376587,1.4293214082717896,1.410269856452942,1.421331763267517,1.4594883918762207,1.4399219751358032
val_accuracy,0.3531130254268646,0.38369545340538025,0.3898119330406189,0.4035055637359619,0.4054226875305176,0.4124520719051361,0.4246850609779358,0.4248676300048828,0.42368084192276,0.4283366799354553,0.4212159812450409,0.4360964000225067,0.42632827162742615,0.4212159812450409,0.4271498918533325
