,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
loss,1.836869716644287,1.7376437187194824,1.6864298582077026,1.651409387588501,1.6240296363830566,1.6053686141967773,1.5943121910095215,1.5670595169067383,1.5540860891342163,1.5327342748641968,1.5229034423828125,1.5077168941497803,1.489800214767456,1.477998971939087,1.4657877683639526,1.4547748565673828,1.4412869215011597,1.4324545860290527,1.4175406694412231,1.408324956893921,1.3877513408660889,1.3809365034103394,1.36362624168396,1.3511368036270142,1.3396910429000854
accuracy,0.2645716071128845,0.3188462555408478,0.342087060213089,0.3567739427089691,0.36846351623535156,0.3776053786277771,0.3787466585636139,0.3915198743343353,0.3967421352863312,0.40580329298973083,0.4086507558822632,0.4166397750377655,0.42227703332901,0.4285483658313751,0.43244490027427673,0.438935250043869,0.44267037510871887,0.4477081894874573,0.4556741714477539,0.45611223578453064,0.46402058005332947,0.46678733825683594,0.47411924600601196,0.47761228680610657,0.48407959938049316
val_loss,1.8030332326889038,1.6954059600830078,1.6793454885482788,1.6735137701034546,1.6218832731246948,1.6377803087234497,1.57883620262146,1.5766206979751587,1.557262897491455,1.5180435180664062,1.518436312675476,1.518609642982483,1.5158008337020874,1.511086344718933,1.5423282384872437,1.5140341520309448,1.4891730546951294,1.551925539970398,1.5001384019851685,1.4811346530914307,1.485115885734558,1.4457112550735474,1.4664469957351685,1.4579588174819946,1.4686024188995361
val_accuracy,0.2873836159706116,0.33859777450561523,0.33887165784835815,0.35658207535743713,0.36698922514915466,0.3665327727794647,0.39026838541030884,0.3955632746219635,0.40286654233932495,0.41309112310409546,0.42085084319114685,0.41838598251342773,0.42295050621032715,0.41318240761756897,0.4078875184059143,0.41856855154037476,0.42285922169685364,0.40076684951782227,0.426876038312912,0.4258718192577362,0.4322621822357178,0.44102612137794495,0.43883511424064636,0.4369180202484131,0.4346357583999634
