,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
loss,1.7790780067443848,1.6564431190490723,1.6193814277648926,1.5826977491378784,1.5467851161956787,1.5244028568267822,1.4932061433792114,1.490232229232788,1.4660778045654297,1.4586021900177002,1.429202914237976,1.420322299003601,1.413916826248169,1.3938908576965332,1.3909186124801636,1.3711363077163696,1.3577167987823486,1.3477087020874023,1.3288252353668213,1.3235363960266113,1.3070299625396729,1.2856478691101074,1.2709647417068481,1.2818797826766968,1.2361611127853394,1.226793885231018,1.205379605293274,1.1866765022277832,1.1719650030136108,1.1468416452407837,1.1309932470321655,1.1107378005981445,1.094214677810669,1.0697410106658936,1.0632582902908325,1.0469577312469482,1.0094810724258423,1.0037524700164795,0.9893242716789246,0.9793505072593689,0.963981032371521,0.9479376673698425,0.9307408928871155,0.9149554967880249,0.9009633660316467,0.8937337398529053,0.8846172094345093,0.8760210275650024,0.8498936891555786,0.8523404002189636,0.8375851511955261,0.8226090669631958,0.8205090165138245,0.8040096163749695,0.8027824759483337,0.7753342390060425,0.7944619059562683,0.7798489928245544,0.7751248478889465,0.7552459836006165,0.7453944683074951,0.7602046132087708,0.7347450256347656,0.7581949234008789,0.7626230716705322,0.7294185757637024,0.7143102288246155,0.7210652828216553,0.7084418535232544,0.7167490720748901,0.7031554579734802,0.6943822503089905,0.6961817741394043,0.7398637533187866,0.6922130584716797,0.6959487199783325,0.7063446044921875,0.6928097009658813,0.6682111620903015,0.7135105133056641,0.6767078042030334,0.7043250203132629,0.6739585995674133,0.6685103178024292,0.6434153318405151,0.6633331775665283,0.693419337272644,0.6859719753265381,0.7131027579307556,0.6805166006088257,0.667561411857605,0.6840529441833496,0.6774376034736633,0.668566107749939,0.685983419418335,0.6963244676589966,0.6933923959732056,0.6485339403152466,0.6743063926696777,0.7046162486076355
accuracy,0.2937609553337097,0.35249701142311096,0.3674721121788025,0.3819860816001892,0.39510512351989746,0.40578022599220276,0.4170893728733063,0.42095130681991577,0.4293783903121948,0.43236419558525085,0.44267037510871887,0.44813475012779236,0.4532071352005005,0.45769160985946655,0.4599972367286682,0.4685280919075012,0.47468411922454834,0.47775062918663025,0.485635906457901,0.48541685938835144,0.4951927363872528,0.5027206540107727,0.5091187953948975,0.5037005543708801,0.5237595438957214,0.5280365347862244,0.5343770384788513,0.5435419082641602,0.5497094988822937,0.5593355298042297,0.5673821568489075,0.5721202492713928,0.5803167819976807,0.5897583961486816,0.5952803492546082,0.6000415086746216,0.6146246194839478,0.616987943649292,0.6222217082977295,0.6270289421081543,0.63313889503479,0.6425804495811462,0.6482293009757996,0.6543737649917603,0.6588236689567566,0.6609909534454346,0.6673429608345032,0.6700059771537781,0.6793323159217834,0.6781910061836243,0.6855690479278564,0.6909757256507874,0.6927511096000671,0.6988840699195862,0.7016047239303589,0.7107235193252563,0.7051900029182434,0.7100087404251099,0.714228093624115,0.7213178873062134,0.7256640195846558,0.7204763293266296,0.7288227677345276,0.7243959307670593,0.7216522097587585,0.7322350740432739,0.7389560341835022,0.738886833190918,0.7422876358032227,0.7401779890060425,0.7456538677215576,0.7492391467094421,0.7490200996398926,0.7354975342750549,0.7537005543708801,0.7518214583396912,0.7484321594238281,0.7543691992759705,0.7608710527420044,0.7507032155990601,0.761216938495636,0.7522710561752319,0.7616895437240601,0.7658051252365112,0.7740477919578552,0.7679954767227173,0.7600294947624207,0.7623005509376526,0.7546919584274292,0.7629461288452148,0.7696094512939453,0.7653900980949402,0.7672000527381897,0.7703472375869751,0.7672461271286011,0.7642949223518372,0.7656437158584595,0.7788780927658081,0.771396279335022,0.7615166306495667
val_loss,1.6994867324829102,1.8115893602371216,1.6506165266036987,1.567232370376587,1.5257291793823242,1.6008104085922241,1.536426067352295,1.5246829986572266,1.533211350440979,1.5306370258331299,1.5210660696029663,1.5025181770324707,1.4932960271835327,1.5094469785690308,1.4948348999023438,1.4647014141082764,1.5001709461212158,1.5056324005126953,1.491188883781433,1.5614537000656128,1.5072550773620605,1.5592106580734253,1.5225090980529785,1.5461958646774292,1.58536958694458,1.565517544746399,1.5855573415756226,1.6722005605697632,1.6540825366973877,1.7133991718292236,1.6920064687728882,1.7388262748718262,1.8135370016098022,1.8045008182525635,1.804491400718689,1.862835168838501,1.9328657388687134,1.8678860664367676,1.9014171361923218,2.0162501335144043,2.1465673446655273,2.1095640659332275,2.151171922683716,2.146972894668579,2.1603591442108154,2.3503472805023193,2.3575057983398438,2.4265575408935547,2.6726059913635254,2.572763204574585,2.6951956748962402,2.677368402481079,2.648242712020874,2.929244041442871,2.8682198524475098,2.7524094581604004,2.7136101722717285,2.8645622730255127,2.792409896850586,2.9028255939483643,3.111870765686035,3.0221493244171143,3.2592766284942627,3.09140682220459,3.135432720184326,3.155515432357788,3.0175585746765137,3.392519950866699,3.705559492111206,3.4215826988220215,3.3201160430908203,3.295257329940796,3.2740678787231445,3.550851583480835,3.500541925430298,3.6587352752685547,3.6225476264953613,3.8927807807922363,3.7688369750976562,3.4650213718414307,3.7792603969573975,3.727477788925171,3.707911252975464,3.7192745208740234,4.1344170570373535,3.7827959060668945,3.9439780712127686,4.146162509918213,3.720106840133667,3.940729856491089,4.170481204986572,4.314852714538574,3.964735984802246,4.178224086761475,4.670236587524414,4.500207424163818,4.135073184967041,4.406689643859863,3.8690991401672363,4.240759372711182
val_accuracy,0.3378674387931824,0.2831842303276062,0.3584078848361969,0.3899032175540924,0.4068833291530609,0.38689061999320984,0.39930617809295654,0.40277522802352905,0.3965674638748169,0.39702391624450684,0.4112652838230133,0.4214898645877838,0.4292495846748352,0.41865983605384827,0.42505019903182983,0.4301624894142151,0.42870184779167175,0.4179295301437378,0.4402957856655121,0.4067920446395874,0.4301624894142151,0.4199379086494446,0.43189701437950134,0.43326640129089355,0.41053497791290283,0.4325360655784607,0.4222202003002167,0.416925311088562,0.4301624894142151,0.40934818983078003,0.4237721264362335,0.4009494185447693,0.40277522802352905,0.40259265899658203,0.4055139720439911,0.4144604802131653,0.4168340265750885,0.4008581340312958,0.40259265899658203,0.39729779958724976,0.4012233018875122,0.4022274911403656,0.40642687678337097,0.39830198884010315,0.37584444880485535,0.3822348117828369,0.39857587218284607,0.38944676518440247,0.4003103971481323,0.39492422342300415,0.39054226875305176,0.39063355326652527,0.3762096166610718,0.36662405729293823,0.3820522129535675,0.38798612356185913,0.37931349873542786,0.37903961539268494,0.3850648105144501,0.3941938877105713,0.3886251449584961,0.38123059272766113,0.38387802243232727,0.3856125473976135,0.3852474093437195,0.3797699511051178,0.3816870450973511,0.3909074366092682,0.3828738331794739,0.3794960677623749,0.38050028681755066,0.3709147274494171,0.3637940585613251,0.3765747547149658,0.3706408739089966,0.364889532327652,0.378583163022995,0.3596859574317932,0.37903961539268494,0.3763921856880188,0.3727405369281769,0.38579514622688293,0.3661676049232483,0.37465766072273254,0.3796786665916443,0.37337958812713623,0.3643417954444885,0.34790945053100586,0.3639766275882721,0.35895562171936035,0.3729231357574463,0.38150447607040405,0.381960928440094,0.3720102310180664,0.3755705654621124,0.36598503589630127,0.3728318512439728,0.3619682192802429,0.37264925241470337,0.3677195608615875
